ニュースシステム,news-system,,
ニュースショー,news show,,
ニューススタンド,newsstand,,
ニュースステーション,news-station,,
ニューススプール,news-spool,,
ニュースソース,news source,,
ニュースタイル,new style,,
ニュースチャンネル,news channel,,
ニュースバリュー,news value,,
ニュースピーク,newspeak,,
ニュースフィード,news-feed,,
ニュースフラッシュ,newsflash,,
ニュースフループ,newsfroup,,
ニュースペーパー,newspaper,,
ニュースポーツ,new sports,,
ニュースマガジン,newsmagazine,,
ニュースリーダ,newsreader,,
ニュースリーダー,news-reader,,
ニュースルーム,newsroom,,
ニュースレター,newsletter,,
ニューズ,news,,
ニューズレター,newsletter,,
ニューセラミックス,new ceramics,,
ニューセンチュリー,new century,,
ニュータイプ,new type,,
ニュータウン,new town,new housing development,
ニューディール,New Deal,,
ニューデリー,New Delhi,,
ニューデリーメタロベータラクタマーゼ,New Delhi metallo-beta-lactamase,NDM-1,
ニュートラ,new traditional,,
ニュートラッド,new traditional,,
ニュートラディッショナル,new traditional,,
ニュートラリズム,neutralism,,
ニュートラリティー,neutrality,,
ニュートラル,neutral,,
ニュートラルゾーン,neutral zone,,
ニュートリノ,neutrino,,
ニュートロン,neutron,,
ニュートン,newton,Newton,
ニューネッシー,"New Nessie",,
ニューノーマル,new normal,,
ニューハンプシャー,New Hampshire,,
ニューハーフ,transvestite,drag queen,transwoman
ニューバージョン,new version,,
ニュービジネス,new business,,
ニュービー,newbie,,
ニューファウンドランド,Newfoundland,,
ニューファウンドランドヒラガシラ,Atlantic sharpnose shark,,
ニューファッション,latest trends,latest style,latest fashion
ニューファミリー,nuclear family in the postwar generation,,
ニューフェイス,new face,,
ニューフェース,new face,,
ニューフロンティア,new frontier,,
ニューブランズウィック,New Brunswick,,
ニューブリッジ,Newbridge,,
ニューブリテンメンフクロウ,New Britain masked owl,New Britain barn owl,golden masked owl
ニュープアー,new poor,,
ニュープリント,new print,new edition,
ニューベジネス,new business,,
ニューペインティング,new painting,,
ニューボイス,new voice,,
ニューマチック,pneumatic,,
ニューマチックハンマー,pneumatic hammer,,
ニューマティック,pneumatic,,
ニューマティックハンマー,pneumatic hammer,,
ニューミュージック,new music,,
ニューメキシコ,New Mexico,,
ニューメディア,new media,,
ニューメディアアート,new media art,,
ニューメディアコミュニティー,new media community,,
ニューモデル,new model,,
ニューモノウルトラマイクロスコーピックシリコヴォルケーノコニオシス,pneumonoultramicroscopicsilicovolcanoconiosis,pneumonoultramicroscopicsilicovolcanokoniosis,
ニューモード,latest fashion,,
ニューヨーカー,New Yorker,,
ニューヨーク,New York,,
ニューヨークダウ,Dow-Jones average,,
ニューライト,New Right,,
ニューライン,newline,,
ニューラル,neural,,
ニューラルネット,neural net,,
ニューラルネットワーク,neural network,,
ニューリアリズム,new realism,,
ニューリッチ,the newly rich,,
ニューリーダー,new leader,,
ニュールック,new look,,
ニューレイヤーズルック,new layers look,,
ニューレフト,new left,,
ニューロ,neuro-,,
ニューロコンピュータ,neuro-computer,,
ニューロコンピューター,neuro-computer,,
ニューロコンピューティング,neuro-computing,,
ニューロパチー,neuropathy,,
ニューロフィラメント,neurofilament,,
ニューロン,neuron,,
ニューローラー,new roller,,
ニョッキ,gnocchi,,
ニョロニョロ,slitheringly,wriggling, slipping and sliding,
ニラ,Chinese chive,garlic chive,
ニライカナイ,paradise across the ocean,,
ニラス,nilas,sea ice crust up to 10 centimetres thick,
ニラバラン,Microtis unifolia,,
ニルガイ,nilgai,,
ニルバーナ,nirvana,,
ニルヴァーナ,nirvana,,
ニレ,elm tree,,
ニワウメ,Chinese bushberry,bush cherry,
ニワザクラ,Chinese bush cherry,Chinese plum,dwarf flowering almond
ニワゼキショウ,blue-eyed grass,,
ニワトコ,red-berried elder,Japanese elderberry,
ニワトリ,,chicken,
ニワフジ,Chinese indigo,summer wisteria,
ニワヤナギ,knotgrass,,
ニンギョウベニハゼ,Trimma sheppardi,,
ニンジャカラスザメ,ninja lanternshark,,
ニンジン,carrot,Asian ginseng,
ニンニク,garlic,,
ニンバスグレー,nimbus gray,nimbus grey,
ニンビー,NIMBY,Nimby,
ニンフ,nymph,,
ニンフェット,nymphet,,
ニンフォマニア,nymphomania,,
ニヴヒ,Nivkh,,
ニヴフ,Nivkh,,
ニー,knee,,
ニーエイチシー,2HC,,
ニーエイチディー,2HD,,
ニーサポーター,knee supporter,,
ニーズ,needs,demands,requests
ニーソ,knee-high socks,,
ニーソックス,knee-high socks,,
ニーダ,kneader,,
ニーディーディー,2DD,,
ニート,NEET,,
ニート,neat,,
ニード,need,,
ニードル,needle,,
ニードルポイント,needlepoint,,
ニードロップ,knee drop,,
ニーハオ,hello,,
ニーパン,needle-punched nonwoven fabric,,
ニーパンツ,knee pants,knee-length pants,
ニーモニック,mnemonic,,
ニーリングチェア,kneeling chair,,
ニーレングス,knee-length,,
ヌカ,rice-bran,,
ヌカカ,biting midge,no-see-um,
ヌガー,nougat,,
ヌクレアーゼ,nuclease,,
ヌクレオシド,nucleoside,,
ヌクレオソーム,nucleosome,,
ヌクレオチド,nucleotide,,
ヌケヌケ,freely,impudently,brazenly
ヌタウナギ,inshore hagfish,,
ヌック,nook,,
ヌバック,nubuck,,
ヌマガエル,Asian grass frog,Indian rice frog,cricket frog
ヌマガレイ,starry flounder,,
ヌマスギ,bald Cypress,,
ヌマダイコン,Adenostemma lavenia,,
ヌマトラノオ,Lysimachia fortunei,,
ヌマビル,Helobdella stagnalis,,
ヌママングース,marsh mongoose,water mongoose,
ヌマムツ,Nipponocypris sieboldii,,
ヌマワニ,mugger crocodile,marsh crocodile,Indian crocodile
ヌメヌメ,wet and glistening,slimy,slippery
ヌラヌラ,slimy,slippery,
ヌル,null,,
ヌルデ,Chinese sumac,,
ヌルヌル,slimy,slippery,greasy
ヌルバイト,null byte,,
ヌルパタン,null pattern,,
ヌルフィールド,null field,,
ヌルポ,null pointer exception,nonsense,rubbish
ヌルポインター,null pointer,,
ヌルモデム,null modem,,
ヌルリスト,null list,,
ヌンチャク,nunchaku,nunchak,
ヌー,gnu,wildebeest,
ヌーク,nook,,
ヌークリア,nuclear,,
ヌークレア,nuclear,,
ヌース,nous,,
ヌーディカラー,skin color,skin colour,flesh color
ヌーディスト,nudist,,
ヌーディズム,nudism,,
ヌーディー,nudie,,
ヌーディーカラー,skin color,skin colour,flesh color
ヌートリア,nutria,coypu,
ヌード,nude,,
ヌードカラー,skin color,skin colour,flesh color
ヌードショー,striptease,,
ヌードスタジオ,nude studio,,
ヌードマウス,nude mouse,,
ヌードモデル,nude model,,
ヌードル,noodle,TV personality who has appeared in the nude,
ヌーバス,NuBus,,
ヌーベル,mid-length novel,new,
ヌーベルキュイジーヌ,nouvelle cuisine,,
ヌーベルバーグ,New Wave,,
ヌーボー,modern,up-to-date,art nouveau
ヌーボーロマン,nouveau roman,1950s French style experimental novel,
ヌーメノン,noumenon,,
ヌーンブライト,noon bright,,
ヌーヴェル,mid-length novel,new,
ヌーヴェルキュイジーヌ,nouvelle cuisine,,
ヌーヴェルヴァーグ,New Wave,,
ヌーヴォ,modern,up-to-date,art nouveau
ヌーヴォロマン,nouveau roman,1950s French style experimental novel,
ヌーヴォー,modern,up-to-date,art nouveau
ヌーヴォーロマン,nouveau roman,1950s French style experimental novel,
ネアカ,innate cheerfulness,innately cheerful person,happy-go-lucky person
ネアンデルタール,Neanderthal,,
ネイキッド,naked,,
ネイキッドバイク,standard motorcycle,naked bike,style of motorcycle having the engine exposed and visible
ネイグウェア,nagware,,
ネイチブ,native,native speaker,
ネイチャー,nature,,
ネイチャートレイル,nature trail,,
ネイティブ,native,native speaker,
ネイティブアメリカン,native American,,
ネイティブコンパイラ,native compiler,,
ネイティブサポート,native support,,
ネイティブスピーカー,native speaker,,
ネイティブチェック,checking of a text,,
ネイティブフォーマット,native format,,
ネイティブモード,native mode,,
ネイティヴ,native,native speaker,
ネイティヴスピーカー,native speaker,,
ネイビー,navy,,
ネイビーブルー,navy blue,,
ネイビールック,navy look,,
ネイブル,navel,,
ネイリスト,nail technician,manicurist,
ネイル,nail,,
ネイルアート,nail art,fashion nails,
ネイルエナメル,nail enamel,,
ネイルサロン,nail salon,,
ネイルチップ,nail tip,artificial nail,
ネイルファイル,nail file,,
ネイルポリッシュ,nail polish,,
ネイヴィブルー,navy blue,,
ネイヴィーブルー,navy blue,,
ネオ,neo,,
ネオイデアリズム,neoidealism,,
ネオインプレッショニズム,neoimpressionism,,
ネオクラシシズム,neoclassicism,,
ネオコロニアリズム,neocolonialism,,
ネオコン,neo-conservative,,
ネオコンサバティブ,neo-conservative,,
ネオゴシック,neo-Gothic,,
ネオシュガー,neosugar,,
ネオジム,neodymium,,
ネオダダ,neo dada,,
ネオダーウィニズム,neo-Darwinism,,
ネオテニー,neoteny,,
ネオテーム,neotame,,
ネオトリゴニア,Neotrigonia,,
ネオナチ,neo-Nazi,,
ネオファシスト,neo-fascist,,
ネオファシズム,neo-fascism,,
ネオフィリア,neophilia,,
ネオプラトニズム,Neoplatonism,,
ネオプレン,neoprene,,
ネオポリス,neopolis,,
ネオマイシン,neomycin,,
ネオマーカンティリズム,neomercantilism,,
ネオラマルキズム,neo-Lamarckism,,
ネオリアリズム,neorealism,,
ネオリバラル,neoliberal,,
ネオレジスト,neologist,,
ネオレジズム,neologism,,
ネオロジズム,neologism,,
ネオロジー,neology,,
ネオロマンチシズム,neoromanticism,,
ネオン,neon,,
ネオンサイン,neon sign,,
ネオンテトラ,neon tetra,,
ネオンランプ,neon lamp,,
ネカフェ,Internet cafe,net cafe,
ネカマ,male who pretends to be female online,Guy In Real Life,GIRL
ネガ,,,
ネガカラー,negative color,negative colour,
ネガキャン,negative campaign,mudslinging,
ネガチィブ,negative,,
ネガチブ,negative,,
ネガティブ,negative,,
ネガティブカラー,negative color,negative colour,
ネガティブキャンペーン,negative campaign,,
ネガティブリスト,negative list,,
ネガティヴ,negative,,
ネガディブリスト,import restriction list,,
ネガフィルム,negative film,negative,
ネギ,Welsh onion,green onion,spring onion
ネギトロ,tuna minced with Welsh onion leaves,,
ネクイハムシ,leaf beetle,,
ネクサス,nexus,,
ネクスジェン,NexGen,,
ネクスト,next,NeXT,
ネクストステップ,NeXTSTEP,,
ネクストバッターズサークル,on-deck circle,,
ネクタイ,tie,necktie,
ネクタイピン,necktie pin,,
ネクタリン,nectarine,,
ネクター,nector,,
ネクトン,nekton,,
ネクロフィリア,necrophilia,,
ネクロフォビア,necrophobia,,
ネクロポリス,necropolis,,
ネクローシス,necrosis,,
ネグリジェ,negligee,,
ネグリチュード,negritude,,
ネグリト,Negrito,,
ネグリロ,Negrillo,,
ネグリート,Negrito,,
ネグレクト,neglect,,
ネグレット,Négrette,,
ネグロ,negro,,
ネグロイド,Negroid,black race,
ネゲット,getting into a physical relationship with an online acquaintance,,
ネゲントロピー,negentropy,,
ネゲート,negate,,
ネコ,cat,shamisen,geisha
ネコギギ,Pseudobagrus ichikawai,,
ネコクサ,cat grass,catgrass,
ネコザメ,bullhead shark,,
ネコジャラシ,green foxtail,green bristlegrass,cat teaser
ネコトイレ,,litterbox,kitty litter
ネコノミ,cat flea,,
ネコババ,embezzlement,misappropriation,pocketing
ネコヤナギ,rosegold pussy willow,,
ネゴシアン,wine merchant,wine middle-man,
ネゴシエーション,negotiation,,
ネゴシエータ,negotiator,,
ネゴシエーター,negotiator,,
ネゴシエート,negotiation,,
ネザーランド,The Netherlands,Holland,
ネジ,screw,key,spring
ネジキ,Lyonia ovalifolia,,
ネジレバネ,strepsipteran,,
ネス,-ness,,
ネスティング,nesting,,
ネスト,nest,,
ネストテーブル,nest table,several tables inside each other,
ネズ,temple juniper,needle juniper,
ネズコ,Japanese arborvitae,,
ネズッポ,dragonet,,
ネズミ,mouse,rat,dark gray
ネズミイルカ,harbor porpoise,harbour porpoise,common porpoise
ネズミカンガルー,rat kangaroo,,
ネズミゴチ,Richardson's dragonet,Richard's dragonet,
ネズミザメ,salmon shark,,
ネズミジカ,chevrotain,mouse deer,
ネズミムギ,Italian rye-grass,annual ryegrass,Australian ryegrass
ネズミモチ,Japanese privet,,
ネズミヤッコ,Gray angelfish,,
ネズミーランド,Disneyland,,
ネタ,material,information,news item
ネタバレ,spoiler,revealing important plot points of a story,spoiling a story
ネチケット,netiquette,,
ネチズン,netizen,Net citizen,
ネチネチ,sticky,persistent,insistent
ネッカチーフ,neckerchief,,
ネッキング,necking,,
ネック,neck,bottleneck,obstruction
ネックチェーン,neck chain,,
ネックバンド,neckband,choker,
ネックポイント,neck point,,
ネックライン,neckline,,
ネックレス,necklace,,
ネックレース,necklace,,
ネッシー,Nessie,,
ネッタイイエカ,southern house mosquito,,
ネッタイシマカ,yellow fever mosquito,,
ネッティング,netting,,
ネット,network,Internet,net
ネットアクセス,net access,,
ネットイン,net in,netball falling in,
ネットウェア,NetWare,,
ネットウヨ,online right-wingers,,
ネットエイト,Net8,,
ネットオーエルティピー,NetOLTP,,
ネットオークション,net auction,,
ネットカジノ,online casino,Internet casino,virtual casino
ネットカフェ,Internet cafe,net cafe,
ネットゲーム,online game,,
